,APP_ID,DISBURSALDATE,REPORT_DATE,TERM_TMP,PRODUCT_NAME,LOANAMOUNT_NOT_INSURANCE,INSURANCE_FEE,LA,EFF_RATE,TERM,COUNT_TERM_RECEIPT,flag term,SUM_RECEIPT_AMT,Unnamed: 13,flag loan amt,flag final,RESULT_YES/NO,EMI,GENDER,AGE,Number of Children,PERSONAL_INCOME,ADDITIONAL_INCOME,PERSONAL_EXPENSE,FAMILY_INCOME,FAMILY_EXPENSE,MARITAL_STATUS,EDUCATION,City,ADDRESS_CURRENT_CITY,PROVINCE_CURRENT
2298,16988554.0,2017-10-31,2018-10-26,12.0,FC CD P DP0 LP - 848,7690000.0,384500.0,8074500.0,85.0,9.0,9.0,1.0,11352472.0,,1.0,1.0,1.0,1244000.0,F,34.0,,9000000.0,0.0,1200000.0,24000000.0,4000000.0,Married,Middle School,Tỉnh Bạc Liêu,Hoà Bình,Tỉnh Bạc Liêu
3988,16844936.0,2017-10-26,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,,2200000.0,42200000.0,,24.0,,,,,,,0.0,2685736.0,F,27.0,,12000000.0,0.0,14400000.0,30000000.0,5000000.0,Married,High School,Tỉnh Tiền Giang,Cái Bè,Tỉnh Tiền Giang
584,16861916.0,2017-10-25,2018-10-26,12.0,FC CD KEY DEALERS 2 NEW- 1801,4940000.0,247000.0,5187000.0,35.0,9.0,8.0,0.0,6125000.0,,1.0,0.0,1.0,664000.0,F,56.0,,9000000.0,0.0,1000000.0,15000000.0,3000000.0,Single,High School,TP Hồ Chí Minh,Quận 6,TP Hồ Chí Minh
2423,16781595.0,2017-10-25,2018-10-26,12.0,FC CD PORT LP NEW-1848,2000000.0,100000.0,2100000.0,65.0,6.0,2.0,0.0,864000.0,,0.0,0.0,,420000.0,M,33.0,,6000000.0,0.0,1000000.0,12000000.0,4000000.0,Married,Working Cerfiticate,Tỉnh Quảng Trị,Vĩnh Linh,Tỉnh Quảng Trị
1391,16852822.0,2017-10-31,2018-10-26,12.0,FC UP SUR INS 37 NEW VNP- 612,15000000.0,825000.0,15825000.0,37.0,12.0,11.0,,19701310.0,,1.0,0.0,1.0,1597731.0,M,25.0,,7000000.0,0.0,24000000.0,25000000.0,6000000.0,,High School,Tỉnh Cà Mau,Cà Mau,Tỉnh Cà Mau
4525,16770371.0,,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,15000000.0,825000.0,15825000.0,44.5,,10.0,0.0,15039000.0,,0.0,0.0,,1657776.0,M,,,6000000.0,0.0,,17000000.0,4000000.0,Married,High School,Tỉnh Vĩnh Long,Vĩnh Long,Tỉnh Vĩnh Long
4920,,,2018-10-26,12.0,FC TW PHASE24 IR0 SUB7.4-491,10900000.0,719400.0,11619400.0,0.01,9.0,6.0,0.0,11950000.0,,,0.0,1.0,1292000.0,M,31.0,,,0.0,1000000.0,21000000.0,5000000.0,Married,Middle School,TP Hồ Chí Minh,Củ Chi,TP Hồ Chí Minh
4800,16776881.0,2017-10-25,2018-10-26,12.0,FC CD FPT OCT OUT-1970,5999000.0,395934.0,6394934.0,0.01,6.0,6.0,1.0,6468000.0,,,1.0,1.0,1066000.0,F,23.0,,9000000.0,0.0,3000000.0,9000000.0,3000000.0,Single,Bachelor,TP Hồ Chí Minh,Bình Thạnh,TP Hồ Chí Minh
3240,16629460.0,2017-10-18,2018-10-26,12.0,,30000000.0,1650000.0,31650000.0,35.0,30.0,13.0,1.0,19313726.0,,1.0,1.0,1.0,1597414.0,,,,12000000.0,0.0,18000000.0,40000000.0,5000000.0,Married,High School,Thành phố Hà Nội,Sóc Sơn,Thành phố Hà Nội
4281,16753400.0,2017-10-23,2018-10-26,12.0,FC CD FPT OCT OUT-1935,8099100.0,534541.0,8633641.0,0.01,6.0,5.0,0.0,7255000.0,,0.0,0.0,0.0,1439000.0,M,23.0,,10000000.0,0.0,,10000000.0,500000.0,Single,High School,TP Hồ Chí Minh,Gò Vấp,TP Hồ Chí Minh
3338,16386261.0,,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,30000000.0,1650000.0,,45.0,24.0,12.0,1.0,24396396.0,,1.0,1.0,1.0,2023033.0,F,42.0,,10000000.0,0.0,12000000.0,20000000.0,7000000.0,Other,High School,,Hải Hậu,Tỉnh Nam Định
3220,16667927.0,2017-10-20,2018-10-26,12.0,FC UP SUR BIKE PLUS NEW- 618,20000000.0,1100000.0,21100000.0,47.0,24.0,4.0,0.0,5540000.0,,0.0,0.0,0.0,1372100.0,F,43.0,,8000000.0,0.0,12000000.0,18000000.0,,Married,Middle School,Tỉnh Bình Phước,Hớn Quản,
2111,16351263.0,2017-10-03,2018-10-26,,FC UP L.G 2 TSA SCORE NEW- 617,,2200000.0,42200000.0,44.5,24.0,12.0,1.0,32376000.0,,1.0,1.0,1.0,,F,33.0,,12000000.0,0.0,24000000.0,,4000000.0,Married,Basic School,Tỉnh Kiên Giang,,Tỉnh Kiên Giang
1174,16567931.0,2017-10-13,2018-10-26,12.0,FC CD DMX SEP IN-1899,6090000.0,401940.0,,0.01,6.0,,0.0,3285000.0,,0.0,0.0,0.0,1083000.0,F,30.0,,10000000.0,0.0,1000000.0,20000000.0,3000000.0,Married,Basic School,Tỉnh Kiên Giang,Phú Quốc,Tỉnh Kiên Giang
4862,16417715.0,2017-10-10,,12.0,FC TW 0% DP - 143,32000000.0,1760000.0,33760000.0,45.0,15.0,13.0,1.0,35956000.0,,1.0,1.0,1.0,2984000.0,F,25.0,,8000000.0,0.0,300000.0,30000000.0,1500000.0,Single,College,Tỉnh Bà Rịa - Vũng Tàu,Vũng Tàu,Tỉnh Bà Rịa - Vũng Tàu
3811,16711617.0,,2018-10-26,,FC UP CAT B NEW- 610,,1375000.0,26375000.0,47.0,30.0,12.0,,18262000.0,,1.0,1.0,1.0,1509874.0,F,,,4586000.0,0.0,9600000.0,13000000.0,,,Middle School,Tỉnh Đồng Nai,Nhơn Trạch,Tỉnh Đồng Nai
1867,16646709.0,2017-10-16,2018-10-26,12.0,FC CD OPPO 10 NKD OCT OUT-1942,6291000.0,0.0,6291000.0,19.6,10.0,10.0,1.0,6989860.0,,1.0,1.0,1.0,687000.0,F,39.0,,6000000.0,0.0,1000000.0,20000000.0,4000000.0,Married,Working Cerfiticate,Tỉnh Nghệ An,Tân Kỳ,Tỉnh Nghệ An
2614,16636842.0,2017-10-17,2018-10-26,,FC UP L.G 1 TSA SCORE NEW- 616,50000000.0,2750000.0,52750000.0,33.5,30.0,12.0,1.0,31563588.0,,1.0,1.0,1.0,2619299.0,M,39.0,,30000000.0,0.0,12000000.0,38000000.0,,Married,Master Degree,Tỉnh Thái Nguyên,Thái Nguyên,Tỉnh Thái Nguyên
3866,16751345.0,2017-10-19,2018-10-26,12.0,FC UP L.G 1 TSA SCORE NEW- 616,30000000.0,1650000.0,31650000.0,33.5,24.0,4.0,0.0,7357000.0,,0.0,,0.0,1827160.0,F,38.0,,17000000.0,0.0,24000000.0,30000000.0,7000000.0,,High School,Tỉnh Nam Định,Nam Định,Tỉnh Nam Định
4885,16705396.0,2017-10-19,2018-10-26,12.0,FC CD OPPO JULY OUT-1790,4893000.0,322938.0,5215938.0,0.01,6.0,6.0,1.0,5289000.0,,1.0,1.0,1.0,870000.0,F,25.0,,6000000.0,0.0,1100000.0,16000000.0,4000000.0,Married,High School,Tỉnh Hưng Yên,Ân Thi,Tỉnh Hưng Yên
3778,16642012.0,2017-10-18,2018-10-26,12.0,FC UP CAT B NEW- 610,30000000.0,1650000.0,,47.0,18.0,12.0,1.0,29819000.0,,1.0,1.0,1.0,2483234.0,F,,,7000000.0,0.0,7200000.0,14000000.0,2500000.0,Married,Middle School,Tỉnh Bình Dương,Tân Uyên,Tỉnh Bình Dương
3846,16516531.0,2017-10-11,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,40000000.0,2200000.0,,45.0,24.0,1.0,0.0,2698000.0,,0.0,0.0,0.0,2697378.0,M,27.0,,9000000.0,,12000000.0,30000000.0,6000000.0,Single,High School,Tỉnh Sóc Trăng,Mỹ Tú,Tỉnh Sóc Trăng
2416,16655180.0,2017-10-24,2018-10-26,12.0,FC CD UTILITY - 807,6890000.0,344500.0,7234500.0,,6.0,6.0,,8624000.0,,1.0,1.0,1.0,1426000.0,M,22.0,,8000000.0,0.0,1000000.0,32000000.0,4000000.0,Single,,Tỉnh Thái Nguyên,Phú Bình,Tỉnh Thái Nguyên
70,16896154.0,2017-10-29,2018-10-26,12.0,FC UP DSA TS SCORE 1 NEW- 761,20000000.0,1100000.0,21100000.0,35.0,24.0,11.0,0.0,13706000.0,,0.0,0.0,0.0,1234743.0,F,53.0,,4000000.0,0.0,18000000.0,38000000.0,6500000.0,Married,Middle School,Tỉnh An Giang,Phú Tân,Tỉnh An Giang
4880,16552052.0,2017-10-11,2018-10-26,12.0,,4893000.0,322938.0,5215938.0,0.01,6.0,6.0,1.0,5289000.0,,1.0,1.0,1.0,870000.0,F,,,6000000.0,0.0,1000000.0,20000000.0,,Married,,,Sơn Hà,Tỉnh Quảng Ngãi
1126,16772281.0,2017-10-28,2018-10-26,12.0,FC CD NEW COSMETIC DP0-70C - 1582,43000000.0,0.0,43000000.0,0.01,24.0,9.0,0.0,18040000.0,,0.0,0.0,0.0,1792000.0,F,38.0,,,,,60000000.0,12000000.0,Married,Bachelor,Thành phố Hà Nội,Đống Đa,
4024,,2017-10-29,2018-10-26,12.0,,10000000.0,550000.0,10550000.0,33.5,30.0,11.0,0.0,5894000.0,,0.0,0.0,0.0,523860.0,M,35.0,,,0.0,,20000000.0,2000000.0,Single,High School,Tỉnh Hưng Yên,,
3250,16562794.0,2017-10-15,2018-10-26,12.0,FC UP CAT B NEW- 610,30000000.0,1650000.0,31650000.0,47.0,30.0,12.0,1.0,21884000.0,,1.0,,,1811848.0,F,29.0,,9147000.0,0.0,21600000.0,25000000.0,5000000.0,Married,High School,Tỉnh Đồng Nai,Biên Hòa,Tỉnh Đồng Nai
3901,,2017-10-13,2018-10-26,12.0,FC UP DSA TS SCORE 3- 541,15000000.0,825000.0,15825000.0,59.99,24.0,,0.0,18907000.0,,1.0,0.0,1.0,1146759.0,M,,,10000000.0,0.0,24000000.0,40000000.0,5000000.0,,High School,Tỉnh Quảng Bình,Đồng Hới,Tỉnh Quảng Bình
1095,16604033.0,2017-10-12,,12.0,FC TW MORA HP NEW IR- 427,26200000.0,1729200.0,27929200.0,0.0,12.0,12.0,1.0,33743000.0,,1.0,1.0,1.0,2800000.0,,,,7000000.0,0.0,700000.0,,3200000.0,Single,Bachelor,Tỉnh Bắc Kạn,,
4545,16796366.0,2017-10-27,,12.0,FC UP CAT B NEW- 610,30000000.0,0.0,30000000.0,47.0,30.0,12.0,1.0,19140000.0,0.07126619898078013,0.0,,0.0,,M,33.0,,9500000.0,0.0,12000000.0,16000000.0,4000000.0,Married,High School,Thành phố Hà Nội,Hoàng Mai,
1212,16442164.0,2017-10-06,2018-10-26,12.0,,,175098.0,,,4.0,4.0,1.0,2877000.0,,,1.0,1.0,708000.0,M,33.0,,9000000.0,0.0,,15000000.0,7000000.0,Married,,Tỉnh Thừa Thiên - Huế,Phú Vang,Tỉnh Thừa Thiên - Huế
3921,16385130.0,2017-10-05,2018-10-26,12.0,,20000000.0,1100000.0,21100000.0,45.0,,10.0,0.0,,,0.0,,0.0,1633069.0,M,52.0,,4500000.0,0.0,7200000.0,30000000.0,5000000.0,Married,Basic School,Tỉnh Tây Ninh,Dương Minh Châu,Tỉnh Tây Ninh
1425,16277119.0,2017-10-03,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,30000000.0,1650000.0,31650000.0,45.0,24.0,5.0,0.0,10175033.0,,0.0,0.0,0.0,2023033.0,M,49.0,,8000000.0,0.0,,15000000.0,2000000.0,Married,Middle School,Tỉnh Bến Tre,Bến Tre,Tỉnh Bến Tre
3066,16319312.0,2017-10-02,2018-10-26,,FC TW PLATINUM DP -129,15470000.0,,16243500.0,35.0,12.0,5.0,0.0,18962000.0,,0.0,0.0,0.0,1624000.0,M,,,7000000.0,0.0,1500000.0,49000000.0,15000000.0,Married,High School,Thành phố Cần Thơ,,Thành phố Cần Thơ
4519,16786664.0,2017-10-26,2018-10-26,12.0,FC UP DSA TS SCORE 1 NEW- 761,30000000.0,1650000.0,31650000.0,35.0,30.0,2.0,0.0,3219414.0,,0.0,0.0,0.0,1597414.0,F,35.0,,,0.0,9600000.0,18000000.0,6500000.0,Married,,Tỉnh Lào Cai,Bảo Thắng,Tỉnh Lào Cai
2100,16407293.0,2017-10-02,2018-10-26,12.0,FC UP DSA TS SCORE 1 NEW- 761,15000000.0,,15825000.0,35.0,24.0,12.0,1.0,11244171.0,,1.0,1.0,1.0,926057.0,M,34.0,,7000000.0,0.0,8400000.0,25000000.0,1500000.0,Married,Middle School,TP Hồ Chí Minh,Bình Tân,TP Hồ Chí Minh
807,16915299.0,2017-10-31,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,10000000.0,550000.0,10550000.0,45.0,12.0,11.0,0.0,12318680.0,,0.0,0.0,0.0,1107880.0,F,30.0,,5000000.0,0.0,24000000.0,20000000.0,3000000.0,Married,Middle School,Tỉnh Trà Vinh,Duyên Hải,Tỉnh Trà Vinh
4743,16369532.0,2017-10-02,2018-10-26,12.0,FC CD DMX SEP IN-1899,6890000.0,454740.0,7344740.0,0.01,6.0,4.0,0.0,7417000.0,,,0.0,1.0,,M,,2.0,8000000.0,0.0,,15000000.0,4500000.0,,,Tỉnh Sóc Trăng,Vĩnh Châu,
3750,16555410.0,,2018-10-26,12.0,FC UP DSA TS SCORE 1 NEW- 761,30000000.0,1650000.0,31650000.0,35.0,24.0,,1.0,22354000.0,,1.0,1.0,1.0,1852114.0,F,35.0,,,0.0,18000000.0,18000000.0,4000000.0,Married,Middle School,Tỉnh Long An,Tân Hưng,Tỉnh Long An
1362,16835055.0,,2018-10-26,12.0,FC UP L.G 1 TSA SCORE NEW- 616,50000000.0,2750000.0,52750000.0,33.5,30.0,,0.0,28933000.0,,,0.0,0.0,2619299.0,F,37.0,,,0.0,12000000.0,50000000.0,15000000.0,Married,Master Degree,Tỉnh Nghệ An,Quỳnh Lưu,Tỉnh Nghệ An
2317,16605114.0,2017-10-14,2018-10-26,12.0,FC CD KEY DEALERS 1 - 811,2590000.0,129500.0,2719500.0,45.0,6.0,6.0,1.0,3162000.0,,,1.0,,515000.0,M,34.0,,5000000.0,0.0,900000.0,11000000.0,3500000.0,Married,High School,Tỉnh Sơn La,Mai Sơn,Tỉnh Sơn La
4581,16575830.0,2017-10-12,2018-10-26,12.0,,20000000.0,1100000.0,21100000.0,44.5,12.0,12.0,,26707345.0,,,,1.0,,M,,,8000000.0,0.0,9000000.0,17000000.0,,Married,High School,Tỉnh Thừa Thiên - Huế,Phú Lộc,Tỉnh Thừa Thiên - Huế
4741,,2017-10-17,2018-10-26,12.0,FC CD OPPO JULY IN-1793,4893000.0,322938.0,5215938.0,0.01,6.0,,1.0,5292000.0,,1.0,1.0,1.0,870000.0,F,46.0,2.0,4000000.0,0.0,1500000.0,15000000.0,5600000.0,Civil Marriage/live-in,Middle School,Tỉnh Bình Định,Tuy Phước,Tỉnh Bình Định
1025,16771448.0,2017-10-23,2018-10-26,12.0,FC CD NP DMX ECONOMY - 857,3843000.0,192150.0,4035150.0,45.0,,6.0,1.0,4656000.0,,,1.0,1.0,764000.0,F,58.0,,6000000.0,0.0,1000000.0,20000000.0,4000000.0,Married,Middle School,Tỉnh Bình Phước,Bù Đốp,Tỉnh Bình Phước
3109,16344014.0,2017-10-03,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,40000000.0,2200000.0,42200000.0,44.5,24.0,12.0,1.0,32383472.0,,1.0,1.0,1.0,2685736.0,M,32.0,,12000000.0,0.0,12000000.0,19000000.0,3000000.0,Married,Middle School,Tỉnh Đồng Nai,Biên Hòa,
2110,16579197.0,,2018-10-26,12.0,FC UP L@W-TOP EMPLOYER-SOURCE 2-383,35000000.0,1925000.0,36925000.0,35.0,24.0,12.0,,25955600.0,,1.0,1.0,1.0,2160800.0,F,27.0,,,0.0,9600000.0,20000000.0,4000000.0,Married,Middle School,TP Hồ Chí Minh,,TP Hồ Chí Minh
1041,,2017-10-19,2018-10-26,12.0,FC CD FPT OCT OUT-1971,5195000.0,342870.0,5537870.0,0.01,6.0,6.0,1.0,5616000.0,,1.0,1.0,1.0,,M,34.0,,,0.0,1000000.0,35000000.0,4000000.0,Married,College,Tỉnh Quảng Nam,Phú Ninh,Tỉnh Quảng Nam
1876,16661507.0,2017-10-17,2018-10-26,12.0,FC TW 0% DP - 143,,,37980000.0,45.0,12.0,9.0,0.0,48003000.0,,1.0,0.0,1.0,3989000.0,M,32.0,2.0,7000000.0,,800000.0,13000000.0,3500000.0,Married,High School,Tỉnh Hải Dương,Thanh Miện,Tỉnh Hải Dương
881,16765828.0,2017-10-25,2018-10-26,12.0,FC UP SUR INS 37 NEW- 612,40000000.0,2200000.0,42200000.0,37.0,30.0,10.0,0.0,21922000.0,,,0.0,0.0,2176269.0,F,35.0,,10000000.0,0.0,12000000.0,10000000.0,2000000.0,Divorced,High School,Tỉnh Đắk Lắk,Ea Kar,Tỉnh Đắk Lắk
4299,16387644.0,,2018-10-26,12.0,FC TW ATTRACTIVE NEW - 151,15500000.0,0.0,15500000.0,,15.0,13.0,1.0,17966000.0,,1.0,,1.0,1370000.0,F,43.0,,5000000.0,0.0,800000.0,10000000.0,4000000.0,Married,College,Tỉnh Quảng Nam,Đại Lộc,Tỉnh Quảng Nam
1192,16967219.0,2017-10-31,2018-10-26,12.0,FC CD MBW JULY OUT-1721,8990000.0,593340.0,9583340.0,0.01,6.0,,,9656000.0,,1.0,1.0,1.0,1598000.0,M,,3.0,30000000.0,0.0,2000000.0,,8000000.0,Civil Marriage/live-in,High School,TP Hồ Chí Minh,Quận 12,TP Hồ Chí Minh
4587,16740796.0,2017-10-21,2018-10-26,12.0,FC UP CAT B NEW- 610,30000000.0,1650000.0,31650000.0,47.0,36.0,8.0,0.0,,,1.0,0.0,1.0,1654605.0,F,27.0,,5500000.0,0.0,,18000000.0,,Single,Master Degree,TP Hồ Chí Minh,Tân Phú,TP Hồ Chí Minh
4510,16554717.0,2017-10-11,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,35000000.0,1925000.0,36925000.0,44.5,24.0,12.0,1.0,28345000.0,,1.0,1.0,1.0,2350019.0,M,48.0,,7000000.0,0.0,18000000.0,22000000.0,5000000.0,Married,Middle School,Tỉnh Yên Bái,Yên Bái,Tỉnh Yên Bái
3670,16393715.0,2017-10-02,2018-10-26,12.0,FC CD KEY DEALERS 2 NEW- 1801,4390000.0,219500.0,4609500.0,35.0,,9.0,1.0,4721000.0,0.11092278719397364,0.0,0.0,0.0,590000.0,F,33.0,,6200000.0,0.0,,15900000.0,3350000.0,Married,College,Tỉnh Nam Định,Nghĩa Hưng,Tỉnh Nam Định
624,16536902.0,2017-10-09,2018-10-26,12.0,FC CD OPPO 10 NKD OCT OUT-1944,4221000.0,0.0,4221000.0,17.7,10.0,10.0,1.0,,,1.0,,1.0,458000.0,M,,,8000000.0,0.0,,20000000.0,4000000.0,Civil Marriage/live-in,Working Cerfiticate,Tỉnh Kon Tum,Đắk Hà,Tỉnh Kon Tum
2796,16736629.0,2017-10-26,2018-10-26,12.0,FC CD FPT OCT OUT-1970,7999000.0,,8526934.0,0.01,6.0,6.0,1.0,8588000.0,,1.0,1.0,,1422000.0,M,45.0,2.0,10000000.0,0.0,600000.0,35000000.0,4000000.0,Married,Working Cerfiticate,Tỉnh Hải Dương,Hải Dương,
4291,16545275.0,2017-10-09,2018-10-26,12.0,FC CD FPT OCT OUT-1935,8099100.0,,8633641.0,0.01,6.0,6.0,,,,1.0,1.0,1.0,1439000.0,F,25.0,,7000000.0,0.0,,14000000.0,5000000.0,Married,College,Tỉnh Hải Dương,Chí Linh,Tỉnh Hải Dương
4968,16461648.0,2017-10-06,2018-10-26,12.0,FC CD KEY DEALERS 2 NEW- 1801,14990000.0,749500.0,15739500.0,,12.0,,1.0,19028000.0,,1.0,1.0,1.0,1574000.0,F,42.0,3.0,10000000.0,0.0,1000000.0,,,Married,Middle School,Tỉnh Tiền Giang,Châu Thành,Tỉnh Tiền Giang
233,16422926.0,2017-10-10,2018-10-26,12.0,FC UP DSA TS SCORE 3- 541,10000000.0,550000.0,10550000.0,59.99,24.0,14.0,1.0,11342000.0,,1.0,1.0,1.0,764506.0,F,44.0,,10000000.0,0.0,24000000.0,27000000.0,6000000.0,Divorced,College,Thành phố Hà Nội,Long Biên,Thành phố Hà Nội
4566,16750775.0,2017-10-19,,12.0,FC UP DSA TS SCORE 2 NEW- 762,40000000.0,2200000.0,42200000.0,45.0,24.0,9.0,0.0,24390000.0,,0.0,0.0,0.0,2697378.0,,21.0,,8000000.0,0.0,9600000.0,40000000.0,3000000.0,Single,Working Cerfiticate,Tỉnh Tiền Giang,Mỹ Tho,Tỉnh Tiền Giang
1662,16520101.0,2017-10-09,2018-10-26,12.0,FC CD DMX SEP OUT-1896,,,6641180.0,0.01,6.0,6.0,1.0,6716000.0,,1.0,1.0,1.0,1107000.0,M,34.0,,8000000.0,0.0,1500000.0,,7000000.0,Single,College,Tỉnh Đăk Lăk,Buôn Ma Thuột,Tỉnh Đăk Lăk
415,16589170.0,2017-10-13,2018-10-26,12.0,FC CD PORT LP NEW-1848,2997000.0,149850.0,3146850.0,65.0,6.0,6.0,1.0,3841000.0,,1.0,1.0,1.0,629000.0,M,36.0,,8000000.0,0.0,3000000.0,18000000.0,6000000.0,Married,Middle School,TP Hồ Chí Minh,Thủ Đức,TP Hồ Chí Minh
4246,16615341.0,2017-10-13,2018-10-26,12.0,FC CD SAMSUNG JULY IN-1745,4893000.0,322938.0,5215938.0,0.01,6.0,6.0,,5292000.0,,,1.0,1.0,870000.0,,29.0,3.0,,0.0,1000000.0,15000000.0,5000000.0,Married,High School,Tỉnh Nam Định,Nam Trực,
2173,16858272.0,2017-10-28,,12.0,,30000000.0,1650000.0,31650000.0,45.0,24.0,7.0,0.0,14246033.0,,0.0,0.0,0.0,2023033.0,M,54.0,,7000000.0,0.0,12000000.0,27000000.0,7000000.0,Married,Middle School,Tỉnh Long An,KIẾN TƯỜNG,Tỉnh Long An
1456,16492568.0,2017-10-18,2018-10-26,,,,,10550000.0,45.0,24.0,12.0,1.0,8206000.0,,1.0,1.0,1.0,674344.0,F,50.0,,10000000.0,0.0,9600000.0,20000000.0,4000000.0,Married,High School,Tỉnh Trà Vinh,,Tỉnh Trà Vinh
746,16524819.0,2017-10-14,2018-10-26,12.0,FC UP CAT B NEW- 610,30000000.0,1650000.0,31650000.0,47.0,36.0,12.0,1.0,,,1.0,1.0,1.0,1654605.0,M,,,7025000.0,0.0,12000000.0,18000000.0,5000000.0,Married,High School,,Bắc Giang,Tỉnh Bắc Giang
17,16435149.0,2017-10-05,,12.0,FC UP DSA TS SCORE 2 NEW- 762,30000000.0,1650000.0,31650000.0,45.0,24.0,12.0,1.0,24424264.0,,1.0,1.0,1.0,2023033.0,F,39.0,,10000000.0,0.0,18000000.0,25000000.0,5000000.0,Married,High School,,Vạn Ninh,Tỉnh Khánh Hòa
1200,16796751.0,2017-10-21,2018-10-26,12.0,FC CD NOKIA JUNE SUB7-1684,,196812.0,3178812.0,0.01,6.0,6.0,1.0,3250905.0,,1.0,1.0,1.0,530000.0,M,27.0,,8000000.0,0.0,1000000.0,8000000.0,1000000.0,Single,Bachelor,Tỉnh Đồng Tháp,Tân Hồng,Tỉnh Đồng Tháp
1699,16823757.0,2017-10-24,2018-10-26,12.0,FC CD KEY DEALERS 2 NEW- 1801,4990000.0,249500.0,,35.0,,12.0,1.0,6497000.0,,1.0,1.0,1.0,524000.0,M,46.0,,10000000.0,0.0,1500000.0,20000000.0,6000000.0,Married,College,Thành phố Hải Phòng,Ngô Quyền,Thành phố Hải Phòng
3253,16837745.0,2017-10-26,2018-10-26,,FC UP DSA TS SCORE 1 NEW- 761,25000000.0,1375000.0,26375000.0,35.0,24.0,14.0,1.0,18666000.0,,1.0,1.0,1.0,1543429.0,F,26.0,,12000000.0,0.0,16800000.0,60000000.0,10000000.0,,High School,Tỉnh Gia Lai,Pleiku,Tỉnh Gia Lai
596,16748680.0,2017-10-20,2018-10-26,12.0,FC CD KEY DEALERS 2 NEW- 1801,7000000.0,350000.0,7350000.0,35.0,9.0,9.0,1.0,8577000.0,,1.0,1.0,1.0,941000.0,M,44.0,,7000000.0,0.0,1800000.0,25600000.0,,Married,High School,Tỉnh Bình Định,Phù Mỹ,Tỉnh Bình Định
3226,16409396.0,2017-10-10,2018-10-26,,FC UP SUR BIKE PLUS VNP- 547,20000000.0,1100000.0,21100000.0,,24.0,12.0,1.0,16320000.0,,,,,1348689.0,F,33.0,,4300000.0,0.0,6000000.0,18000000.0,2000000.0,Married,,Tỉnh Long An,Cần Đước,Tỉnh Long An
4405,16478731.0,2017-10-13,,12.0,FC UP EVN STD NEW- 629,15000000.0,825000.0,15825000.0,47.0,12.0,12.0,,20233000.0,,1.0,1.0,1.0,1678045.0,M,58.0,,7000000.0,0.0,12000000.0,18000000.0,5000000.0,Married,High School,,,Tỉnh Bình Định
4719,,2017-10-30,2018-10-26,12.0,FC CD KEY DEALERS 1 - 811,2420000.0,121000.0,2541000.0,45.0,6.0,6.0,1.0,2958000.0,,1.0,1.0,1.0,,M,49.0,,7000000.0,0.0,1000000.0,20000000.0,2000000.0,,Basic School,,Tuy Phong,Tỉnh Bình Thuận
1505,16428463.0,2017-10-10,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,30000000.0,1650000.0,31650000.0,44.5,24.0,12.0,1.0,,,,1.0,1.0,2014302.0,,43.0,,10000000.0,0.0,24000000.0,20000000.0,6000000.0,Married,High School,Thành phố Hà Nội,Ba Đình,
1412,16444769.0,2017-10-06,2018-10-26,,FC UP DSA TS SCORE 2 NEW- 762,40000000.0,2200000.0,42200000.0,45.0,24.0,4.0,0.0,10840000.0,,0.0,0.0,0.0,2697378.0,F,39.0,,9000000.0,0.0,12000000.0,40000000.0,8000000.0,Single,High School,Tỉnh Thừa Thiên - Huế,Hương Trà,Tỉnh Thừa Thiên - Huế
1965,16832193.0,2017-10-25,,12.0,,25000000.0,1375000.0,26375000.0,59.99,24.0,8.0,,14377000.0,,,0.0,0.0,1911265.0,M,49.0,,9000000.0,0.0,12000000.0,40000000.0,,Married,Middle School,TP Hồ Chí Minh,Tân Bình,TP Hồ Chí Minh
371,16396337.0,2017-10-06,2018-10-26,,FC TW 0% DP - 143,,929500.0,17829500.0,45.0,18.0,13.0,1.0,18096000.0,,1.0,1.0,1.0,1380000.0,M,44.0,,7000000.0,0.0,1000000.0,19000000.0,3000000.0,,High School,Tỉnh Đồng Tháp,Cao Lãnh,Tỉnh Đồng Tháp
1340,16252187.0,2017-10-03,2018-10-26,12.0,FC UP CAT A NEW- 608,,1375000.0,26375000.0,37.0,18.0,12.0,1.0,23318912.0,,1.0,1.0,1.0,1931228.0,M,,,,0.0,12000000.0,30000000.0,5000000.0,Single,High School,Tỉnh Quảng Ninh,Cẩm Phả,Tỉnh Quảng Ninh
598,16641517.0,2017-10-17,2018-10-26,12.0,FC CD KEY DEALERS 2 NEW- 1801,6990000.0,349500.0,7339500.0,35.0,12.0,12.0,1.0,8948000.0,,1.0,1.0,1.0,,F,26.0,,,0.0,800000.0,30000000.0,4000000.0,Single,High School,TP Hồ Chí Minh,Tân Phú,TP Hồ Chí Minh
