APP_ID,DISBURSALDATE,REPORT_DATE,TERM_TMP,PRODUCT_NAME,LOANAMOUNT_NOT_INSURANCE,INSURANCE_FEE,LA,EFF_RATE,TERM,COUNT_TERM_RECEIPT,flag term,SUM_RECEIPT_AMT,flag loan amt,flag final,RESULT_YES/NO,EMI,GENDER,AGE,Number of Children,PERSONAL_INCOME,ADDITIONAL_INCOME,PERSONAL_EXPENSE,FAMILY_INCOME,FAMILY_EXPENSE,MARITAL_STATUS,EDUCATION,City,ADDRESS_CURRENT_CITY,PROVINCE_CURRENT
16624801,2017-10-14,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,20000000,1100000,21100000,44.5,24,12.0,1.0,16257624.0,1.0,1.0,1,1342868,M,52,0,5000000,0,18000000,18000000,3000000,Married,Basic School,Tỉnh Đắk Nông,Đắk Song,Tỉnh Đắk Nông
16492884,2017-10-10,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,20000000,1100000,21100000,35.0,15,12.0,1.0,21226056.0,1.0,1.0,1,1756838,M,45,0,7000000,0,12000000,15000000,5000000,Married,Middle School,Tỉnh Ninh Thuận,Ninh Sơn,Tỉnh Ninh Thuận
16549251,2017-10-12,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,40000000,2200000,42200000,35.0,30,12.0,1.0,25704000.0,1.0,1.0,1,2129886,M,52,0,10000000,0,24000000,22000000,4000000,Married,High School,Tỉnh Bình Định,Tuy Phước,Tỉnh Bình Định
16509698,2017-10-13,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,30000000,1650000,31650000,45.0,18,12.0,1.0,29560000.0,1.0,1.0,1,2449603,M,32,0,8000000,0,12000000,38000000,2000000,Single,High School,Tỉnh Khánh Hòa,Ninh Hòa,Tỉnh Khánh Hòa
16743955,2017-10-25,2018-10-26,12,FC UP EVN VIP BUSINESS NEW VNP- 627,35000000,1925000,36925000,37.0,12,11.0,0.0,41140400.0,0.0,0.0,0,3728040,F,46,0,12000000,0,18000000,40000000,5000000,Divorced,Middle School,Tỉnh Lâm Đồng,Đơn Dương,Tỉnh Lâm Đồng
16658506,2017-10-18,2018-10-26,12,FC UP EVN STD NEW- 629,25000000,1375000,26375000,47.0,36,12.0,1.0,16710000.0,1.0,1.0,1,1378837,F,38,0,8000000,0,7200000,30000000,2000000,Married,Middle School,Tỉnh Bến Tre,Bến Tre,Tỉnh Bến Tre
16564425,2017-10-12,2018-10-26,12,FC UP DSA TS SCORE 3- 541,25000000,0,25000000,59.99,24,11.0,0.0,20060000.0,0.0,0.0,0,1811626,M,44,0,9000000,0,21600000,13000000,4600000,Married,Middle School,Tỉnh Tây Ninh,Dương Minh Châu,Tỉnh Tây Ninh
16612966,2017-10-14,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,40000000,2200000,42200000,45.0,24,10.0,0.0,32494000.0,1.0,0.0,1,2697378,M,37,0,15000000,0,12000000,35000000,3000000,Married,High School,Tỉnh Nghệ An,Vinh,Tỉnh Nghệ An
16638539,2017-10-13,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,30000000,1650000,31650000,45.0,24,12.0,1.0,24420396.0,1.0,1.0,1,2023033,F,27,0,7000000,0,10800000,25000000,6500000,Married,Basic School,TP Hồ Chí Minh,Bình Tân,TP Hồ Chí Minh
16739633,2017-10-21,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,25000000,1375000,26375000,45.0,24,12.0,1.0,20376000.0,1.0,1.0,1,1685861,M,55,0,7000000,0,12000000,25000000,5000000,Married,Basic School,Tỉnh Sóc Trăng,Trần Đề,Tỉnh Sóc Trăng
16587371,2017-10-13,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,15000000,825000,15825000,45.0,18,11.0,0.0,14843010.0,1.0,0.0,1,1224802,M,24,0,9000000,0,12000000,14000000,4500000,Married,Middle School,Tỉnh Bình Dương,Thủ Dầu Một,Tỉnh Bình Dương
16342719,2017-10-10,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,20000000,1100000,21100000,33.5,30,12.0,1.0,12720000.0,1.0,1.0,1,1047720,F,21,0,10000000,0,6000000,30000000,4000000,Single,High School,Thành phố Hà Nội,Thanh Xuân,Thành phố Hà Nội
16615144,2017-10-14,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,20000000,1100000,21100000,44.5,12,12.0,1.0,26619000.0,1.0,1.0,1,2210368,F,33,0,7000000,0,7200000,13000000,3000000,Married,Basic School,Thành phố Cần Thơ,Vĩnh Thạnh,Thành phố Cần Thơ
16709217,2017-10-19,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,20000000,1100000,21100000,45.0,18,12.0,1.0,19747345.0,1.0,1.0,1,1633069,F,48,0,5000000,0,6000000,30000000,2000000,Other,Middle School,Tỉnh Đồng Nai,Định Quán,Tỉnh Đồng Nai
16524775,2017-10-12,2018-10-26,12,FC UP DSA TS SCORE 3- 541,25000000,1375000,26375000,59.99,24,12.0,1.0,23079180.0,1.0,1.0,1,1911265,F,38,0,6000000,0,7200000,40000000,4000000,Married,High School,Tỉnh Sóc Trăng,Long Phú,Tỉnh Sóc Trăng
16872335,2017-10-31,2018-10-26,12,FC UP CAT B NEW- 610,10000000,550000,10550000,47.0,24,5.0,0.0,3476000.0,0.0,0.0,0,686050,F,37,0,3700000,0,8400000,45000000,6500000,Married,Middle School,Tỉnh Bà Rịa - Vũng Tàu,TX. Phú Mỹ,Tỉnh Bà Rịa - Vũng Tàu
16779123,2017-10-24,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,40000000,0,40000000,45.0,24,7.0,0.0,50654000.0,1.0,0.0,1,2556756,F,46,0,12000000,0,48000000,26000000,5200000,Married,Working Cerfiticate,Tỉnh Đồng Nai,Trảng Bom,Tỉnh Đồng Nai
16653770,2017-10-19,2018-10-26,12,FC UP SUR INS 37 NEW- 612,50000000,2750000,52750000,37.0,36,12.0,1.0,29504574.0,1.0,1.0,1,2446287,F,50,0,20000000,0,12000000,40000000,3000000,Married,Middle School,Tỉnh Bến Tre,Mỏ Cày Nam,Tỉnh Bến Tre
16665043,2017-10-21,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,35000000,1925000,36925000,35.0,20,10.0,0.0,24749000.0,0.0,0.0,0,2462857,M,28,0,15000000,0,18000000,30000000,5000000,Married,Middle School,Tỉnh Lâm Đồng,Đơn Dương,Tỉnh Lâm Đồng
16333002,2017-10-03,2018-10-26,12,FC UP L.G 3 TSA SCORE- 541,20000000,1100000,21100000,59.99,24,13.0,1.0,20086000.0,1.0,1.0,1,1529012,M,29,0,7000000,0,9600000,17000000,3100000,Married,High School,Tỉnh Khánh Hòa,Vạn Ninh,Tỉnh Khánh Hòa
16986200,2017-10-31,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,40000000,2200000,42200000,33.5,18,11.0,0.0,33286671.0,0.0,0.0,0,3014519,M,38,0,40000000,0,60000000,45000000,15000000,Married,High School,Thành phố Hà Nội,Bắc Từ Liêm,Thành phố Hà Nội
16778035,2017-10-20,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,40000000,2200000,42200000,45.0,24,12.0,1.0,32517378.0,1.0,1.0,1,2697378,F,43,0,15000000,0,18000000,25000000,2500000,Divorced,High School,Tỉnh Quảng Ninh,Hạ Long,Tỉnh Quảng Ninh
16811723,2017-10-25,2018-10-26,12,FC UP DSA TS SCORE 3- 541,20000000,0,20000000,59.99,12,11.0,0.0,26556402.0,0.0,0.0,0,2256402,F,47,0,12000000,0,12000000,42000000,6000000,Other,High School,Tỉnh Nghệ An,Tương Dương,Tỉnh Nghệ An
16896215,2017-10-29,2018-10-26,12,FC UP SUR INS 37 NEW- 612,35000000,1925000,36925000,37.0,36,11.0,0.0,18968411.0,0.0,0.0,0,1712401,M,41,0,10000000,0,24000000,25000000,3500000,Married,Working Cerfiticate,Tỉnh Đồng Nai,Biên Hòa,Tỉnh Đồng Nai
16550079,2017-10-11,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,30000000,1650000,31650000,33.5,30,12.0,1.0,18991158.0,1.0,1.0,1,1571579,M,38,0,10000000,0,21600000,25000000,5200000,Married,Working Cerfiticate,Tỉnh Đồng Tháp,Cao Lãnh,Tỉnh Đồng Tháp
16784955,2017-10-26,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,10000000,550000,10550000,35.0,24,11.0,0.0,6923081.0,0.0,0.0,0,617371,M,20,0,7000000,0,18000000,20000000,4500000,Single,High School,TP Hồ Chí Minh,Bình Thạnh,TP Hồ Chí Minh
16577215,2017-10-13,2018-10-26,12,FC UP EVN CLASSIC - 292,9000000,0,9000000,60.0,12,12.0,1.0,12229000.0,1.0,1.0,1,1015429,M,54,0,8000000,0,9600000,20000000,5000000,Married,High School,Thành phố Đà Nẵng,Liên Chiểu,Thành phố Đà Nẵng
16340753,2017-10-03,2018-10-26,12,FC UP DSA TS SCORE 3- 541,15000000,825000,15825000,59.99,12,12.0,1.0,22008158.0,1.0,1.0,1,1785378,F,53,0,6000000,0,12000000,19000000,5000000,Married,High School,Tỉnh Trà Vinh,Càng Long,Tỉnh Trà Vinh
16896154,2017-10-29,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,20000000,1100000,21100000,35.0,24,11.0,0.0,13706000.0,0.0,0.0,0,1234743,F,53,0,4000000,0,18000000,38000000,6500000,Married,Middle School,Tỉnh An Giang,Phú Tân,Tỉnh An Giang
16846696,2017-10-27,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,40000000,2200000,42200000,35.0,30,11.0,0.0,23561000.0,0.0,0.0,0,2129886,M,47,0,12000000,0,12000000,25000000,4000000,Married,College,Tỉnh Quảng Ninh,Đông Triều,Tỉnh Quảng Ninh
16492553,2017-10-10,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,10000000,550000,10550000,44.5,12,7.0,0.0,10728736.0,0.0,0.0,0,1105184,M,41,0,6000000,0,12000000,14000000,3000000,Married,Middle School,Tỉnh Hải Dương,Chí Linh,Tỉnh Hải Dương
16862480,2017-10-27,2018-10-26,12,FC UP DSA TS SCORE 3- 541,15000000,0,15000000,59.99,12,9.0,0.0,15339000.0,0.0,0.0,0,1692302,F,32,0,7500000,0,12000000,17000000,4000000,Married,College,Tỉnh Bình Phước,Đồng Xoài,Tỉnh Bình Phước
16696134,2017-10-18,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,30000000,1650000,31650000,35.0,18,13.0,1.0,29874000.0,1.0,1.0,1,2285048,F,41,0,15000000,0,12000000,15000000,1000000,Single,High School,Tỉnh An Giang,Châu Thành,Tỉnh An Giang
16773186,2017-10-24,2018-10-26,12,FC UP EVN VIP NEW- 622,50000000,2750000,52750000,37.0,36,8.0,0.0,20728000.0,0.0,0.0,0,2446287,F,59,0,20000000,0,24000000,30000000,7000000,Married,High School,Thành phố Hà Nội,Ba Đình,Thành phố Hà Nội
16808105,2017-10-25,2018-10-26,12,FC UP DSA TS SCORE 3- 541,15000000,825000,15825000,59.99,24,3.0,0.0,3477000.0,0.0,0.0,0,1146759,M,51,0,7000000,0,9600000,10000000,1000000,Married,Middle School,Thành phố Cần Thơ,Cờ Đỏ,Thành phố Cần Thơ
16493726,2017-10-10,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,20000000,1100000,21100000,44.5,24,12.0,1.0,16247000.0,1.0,1.0,1,1342868,M,28,0,7000000,0,12000000,18000000,4000000,Married,High School,Tỉnh Thái Nguyên,Thái Nguyên,Tỉnh Thái Nguyên
16622712,2017-10-15,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,15000000,825000,15825000,44.5,24,4.0,0.0,18807000.0,1.0,0.0,1,1007151,M,24,0,7000000,0,9600000,15000000,4000000,Single,Working Cerfiticate,Tỉnh Thái Bình,Hưng Hà,Tỉnh Thái Bình
16661745,2017-10-18,2018-10-26,12,FC UP CAT B NEW VNP- 610,20000000,1100000,21100000,47.0,24,12.0,1.0,16609000.0,1.0,1.0,1,1372100,F,31,0,4196000,0,12000000,12000000,4000000,Married,Middle School,Tỉnh Tây Ninh,Tân Châu,Tỉnh Tây Ninh
16572762,2017-10-12,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,20000000,1100000,21100000,35.0,24,11.0,0.0,13655715.0,0.0,0.0,0,1234743,M,53,0,6000000,0,12000000,20000000,3000000,Married,High School,Tỉnh Long An,Thủ Thừa,Tỉnh Long An
16788102,2017-10-27,2018-10-26,12,FC UP SUR CF - 285,17000000,935000,17935000,60.0,12,8.0,0.0,14749000.0,0.0,0.0,0,2023524,F,30,0,15000000,0,12000000,20000000,4000000,Married,High School,Tỉnh Kiên Giang,Kiên Lương,Tỉnh Kiên Giang
16797966,2017-10-21,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,10000000,550000,10550000,35.0,12,5.0,0.0,12191220.0,0.0,0.0,0,1054610,M,29,0,7000000,0,9600000,22000000,1000000,Single,High School,Tỉnh Thừa Thiên - Huế,Hương Thủy,Tỉnh Thừa Thiên - Huế
16773205,2017-10-21,2018-10-26,12,FC UP SUR BIKE PLUS NEW- 618,20000000,1100000,21100000,47.0,24,11.0,0.0,15213100.0,0.0,0.0,0,1372100,M,22,0,7000000,0,16800000,20000000,4000000,Single,Master Degree,TP Hồ Chí Minh,Tân Phú,TP Hồ Chí Minh
16418623,2017-10-04,2018-10-26,12,FC UP CAT B NEW- 610,10000000,550000,10550000,47.0,36,9.0,0.0,5071350.0,0.0,0.0,0,551535,F,21,0,4114000,0,9600000,4500000,800000,Single,Master Degree,TP Hồ Chí Minh,Quận 7,TP Hồ Chí Minh
16313715,2017-10-03,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,40000000,2200000,42200000,44.5,24,7.0,0.0,54118000.0,1.0,0.0,1,2685736,M,26,0,19000000,0,12000000,39000000,6000000,Single,College,Tỉnh Vĩnh Phúc,Sông Lô,Tỉnh Vĩnh Phúc
16942542,2017-10-31,2018-10-26,12,FC UP L.G 3 TSA SCORE- 541,20000000,1100000,21100000,59.99,24,-1.0,-1.0,-1.0,-1.0,-1.0,0,1529012,M,26,0,8000000,0,24000000,15000000,8000000,Married,High School,TP Hồ Chí Minh,Thủ Đức,TP Hồ Chí Minh
16259807,2017-10-02,2018-10-26,12,FC UP CAT B NEW- 610,25000000,1375000,26375000,47.0,24,4.0,0.0,6912000.0,0.0,0.0,0,1715125,F,29,0,5243000,0,15600000,20000000,6000000,Married,Middle School,Tỉnh Bình Dương,Bến Cát,Tỉnh Bình Dương
16984271,2017-10-30,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,30000000,1650000,31650000,33.5,30,11.0,0.0,17427000.0,0.0,0.0,0,1571579,M,35,0,15000000,0,12000000,25000000,8000000,Married,High School,Thành phố Hà Nội,Đông Anh,Thành phố Hà Nội
16655629,2017-10-19,2018-10-26,12,FC UP CAT B NEW- 610,30000000,1650000,31650000,47.0,24,13.0,1.0,24841650.0,1.0,1.0,1,2058150,M,22,0,8600000,0,12000000,15000000,3000000,Married,Basic School,Tỉnh Bình Phước,Chơn Thành,Tỉnh Bình Phước
16457781,2017-10-12,2018-10-26,12,FC UP DSA TS SCORE 3- 541,15000000,825000,15825000,59.99,15,12.0,1.0,18434531.0,1.0,1.0,1,1524531,F,44,0,8000000,0,12000000,16000000,4000000,Married,Basic School,Tỉnh Ninh Thuận,Ninh Phước,Tỉnh Ninh Thuận
16483610,2017-10-21,2018-10-26,12,FC UP SUR INS 37 NEW- 612,30000000,1650000,31650000,37.0,36,11.0,0.0,16277720.0,0.0,0.0,0,1467772,F,22,0,20000000,0,9600000,30000000,6000000,Other,High School,Tỉnh Ninh Thuận,Ninh Phước,Tỉnh Ninh Thuận
16551203,2017-10-12,2018-10-26,12,FC UP DSA TS SCORE 3- 541,25000000,1375000,26375000,59.99,24,-1.0,-1.0,-1.0,-1.0,-1.0,0,1911265,M,23,0,7000000,0,12000000,15000000,3000000,Single,Middle School,Tỉnh Tây Ninh,Dương Minh Châu,Tỉnh Tây Ninh
16704197,2017-10-21,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,10000000,550000,10550000,44.5,12,7.0,0.0,12860000.0,0.0,0.0,0,1105184,M,30,0,9000000,0,12000000,18000000,3000000,Married,College,Tỉnh Hà Tĩnh,Kỳ Anh,Tỉnh Hà Tĩnh
16548826,2017-10-11,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,50000000,2750000,52750000,35.0,24,13.0,1.0,40287000.0,1.0,1.0,1,3086857,F,29,0,15000000,0,12000000,25000000,2000000,Married,Working Cerfiticate,Tỉnh Bến Tre,Bến Tre,Tỉnh Bến Tre
16729355,2017-10-19,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,40000000,2200000,42200000,33.5,30,1.0,0.0,2108000.0,0.0,0.0,0,2095439,M,30,0,10000000,0,12000000,40000000,3000000,Married,Working Cerfiticate,Tỉnh Điện Biên,Điện Biên,Tỉnh Điện Biên
16492871,2017-10-10,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,10000000,550000,10550000,44.5,18,12.0,1.0,9908929.0,1.0,1.0,1,813744,M,48,0,5000000,0,6000000,15000000,3000000,Married,High School,Tỉnh Sóc Trăng,Long Phú,Tỉnh Sóc Trăng
16867982,2017-10-27,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,10000000,550000,10550000,35.0,12,11.0,0.0,11735000.0,0.0,0.0,0,1054610,F,28,0,7000000,0,18000000,17000000,5000000,Single,Master Degree,Thành phố Hải Phòng,Lê Chân,Thành phố Hải Phòng
16907678,2017-10-29,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,20000000,1100000,21100000,44.5,24,3.0,0.0,4067000.0,0.0,0.0,0,1342868,M,42,0,20000000,0,30000000,30000000,9000000,Married,High School,Thành phố Hà Nội,Hai Bà Trưng,Thành phố Hà Nội
16514981,2017-10-10,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,15000000,825000,15825000,33.5,12,12.0,1.0,19050000.0,1.0,1.0,1,1570106,M,30,0,10000000,0,24000000,18000000,4000000,Single,Working Cerfiticate,Tỉnh Đắk Lắk,Buôn Ma Thuột,Tỉnh Đắk Lắk
16777273,2017-10-23,2018-10-26,12,FC UP CAT B NEW- 610,20000000,0,20000000,47.0,24,12.0,1.0,15744000.0,1.0,1.0,1,1300569,M,35,0,6397000,0,12000000,15000000,4000000,Married,Middle School,Tỉnh Bình Dương,Tân Uyên,Tỉnh Bình Dương
16890411,2017-10-28,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,25000000,1375000,26375000,35.0,18,11.0,0.0,21087000.0,0.0,0.0,0,1904206,F,49,0,7000000,0,12000000,15000000,3000000,Married,Middle School,Tỉnh Tiền Giang,Gò Công Đông,Tỉnh Tiền Giang
16728171,2017-10-22,2018-10-26,12,FC UP SUR BIKE PLUS NEW- 618,20000000,1100000,21100000,47.0,24,11.0,0.0,15235100.0,0.0,0.0,0,1372100,M,22,0,6000000,0,6000000,16000000,2000000,Single,High School,Tỉnh Ninh Thuận,Ninh Phước,Tỉnh Ninh Thuận
16367197,2017-10-02,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,15000000,825000,15825000,45.0,18,12.0,1.0,14844000.0,1.0,1.0,1,1224802,M,25,0,9000000,0,16800000,25000000,4000000,Married,High School,TP Hồ Chí Minh,Quận 12,TP Hồ Chí Minh
16906249,2017-10-31,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,10000000,550000,10550000,44.5,12,11.0,0.0,13405000.0,1.0,0.0,1,1105184,F,37,0,6000000,0,12000000,16000000,5000000,Married,Middle School,Tỉnh An Giang,Chợ Mới,Tỉnh An Giang
16808008,2017-10-23,2018-10-26,12,FC UP L@W-TOP EMPLOYER-SOURCE 2-383,15000000,825000,15825000,35.0,20,12.0,1.0,12812080.0,1.0,1.0,1,1055510,F,24,0,5300000,0,8400000,45000000,9000000,Married,High School,Tỉnh Tiền Giang,Gò Công,Tỉnh Tiền Giang
16349136,2017-10-03,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,50000000,2750000,52750000,35.0,30,-1.0,-1.0,-1.0,-1.0,-1.0,0,2662357,F,52,0,12000000,0,12000000,33000000,4000000,Married,High School,Tỉnh Bình Dương,Thủ Dầu Một,Tỉnh Bình Dương
16670502,2017-10-18,2018-10-26,12,FC UP SUR BIKE PLUS NEW- 618,20000000,1100000,21100000,47.0,12,12.0,1.0,26736546.0,0.0,0.0,1,2237394,F,28,0,10000000,0,12000000,20000000,2800000,Married,High School,Tỉnh Quảng Ninh,Móng Cái,Tỉnh Quảng Ninh
16831734,2017-10-23,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,15000000,825000,15825000,45.0,18,11.0,0.0,13473000.0,0.0,0.0,0,1224802,M,53,0,13000000,0,13200000,25000000,3000000,Married,Basic School,Tỉnh Kiên Giang,Hòn Đất,Tỉnh Kiên Giang
16549471,2017-10-12,2018-10-26,12,FC UP SUR INS 37 NEW- 612,30000000,1650000,31650000,37.0,36,12.0,1.0,17779000.0,1.0,1.0,1,1467772,F,42,0,10000000,0,18000000,30000000,3000000,Married,Middle School,Tỉnh An Giang,Thoại Sơn,Tỉnh An Giang
16608872,2017-10-20,2018-10-26,12,FC UP SUR INS 37 NEW- 612,40000000,2200000,42200000,37.0,36,12.0,1.0,23636030.0,1.0,1.0,1,1957030,F,48,0,10000000,0,12000000,25000000,4000000,Married,High School,Tỉnh Hòa Bình,Tân Lạc,Tỉnh Hòa Bình
16444722,2017-10-14,2018-10-26,12,FC UP EVN STD NEW- 629,30000000,0,30000000,47.0,12,13.0,1.0,34432000.0,0.0,0.0,0,3181128,F,41,0,10000000,0,12000000,20000000,3000000,Civil Marriage/live-in,Middle School,Tỉnh Lâm Đồng,Đơn Dương,Tỉnh Lâm Đồng
16615956,2017-10-14,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,20000000,1100000,21100000,45.0,24,8.0,0.0,12150000.0,0.0,0.0,0,1348689,F,47,0,12000000,0,14400000,21000000,5000000,Married,Working Cerfiticate,Thành phố Hải Phòng,Vĩnh Bảo,Thành phố Hải Phòng
16797987,2017-10-28,2018-10-26,12,FC UP SUR BIKE PLUS NEW- 618,20000000,1100000,21100000,47.0,24,10.0,0.0,13842100.0,0.0,0.0,0,1372100,F,21,0,10000000,0,19200000,40000000,6000000,Single,High School,Tỉnh Đồng Nai,Tân Phú,Tỉnh Đồng Nai
16449219,2017-10-06,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,40000000,2200000,42200000,35.0,30,17.0,1.0,25690746.0,1.0,1.0,1,2129886,F,54,0,12000000,0,24000000,22000000,7000000,Married,Working Cerfiticate,Tỉnh Thanh Hóa,Thanh Hóa,Tỉnh Thanh Hóa
16925677,2017-10-31,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,25000000,1375000,26375000,44.5,24,6.0,0.0,8450000.0,0.0,0.0,0,1678585,M,30,0,9000000,0,12000000,16000000,5000000,Married,High School,Thành phố Hải Phòng,Kiến Thụy,Thành phố Hải Phòng
16837568,2017-10-25,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,35000000,1925000,36925000,44.5,24,8.0,0.0,18898000.0,0.0,0.0,0,2350019,F,36,0,7000000,0,12000000,30000000,4000000,Married,High School,Tỉnh Bình Dương,Thủ Dầu Một,Tỉnh Bình Dương
16638209,2017-10-17,2018-10-26,12,FC UP DSA TS SCORE 3- 541,20000000,1100000,21100000,59.99,24,12.0,1.0,18726000.0,1.0,1.0,1,1529012,M,31,0,8000000,0,14400000,25000000,3000000,Married,Middle School,Tỉnh Lâm Đồng,Bảo Lộc,Tỉnh Lâm Đồng
16315937,2017-10-03,2018-10-26,12,FC UP SUR INS 37 NEW- 612,50000000,2750000,52750000,37.0,36,12.0,1.0,29487000.0,1.0,1.0,1,2446287,F,36,0,8000000,0,10800000,20000000,3500000,Divorced,Working Cerfiticate,Tỉnh Tiền Giang,Gò Công Đông,Tỉnh Tiền Giang
16728038,2017-10-27,2018-10-26,12,FC UP CAT B NEW- 610,29000000,1595000,30595000,47.0,24,11.0,0.0,22001545.0,0.0,0.0,0,1989545,M,44,0,15000000,0,36000000,25000000,6000000,Married,High School,Thành phố Hà Nội,Đan Phượng,Thành phố Hà Nội
16555458,2017-10-12,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,30000000,1650000,31650000,35.0,24,4.0,0.0,5592000.0,0.0,0.0,0,1852114,M,28,0,7000000,0,7200000,25000000,3000000,Married,High School,Tỉnh Bến Tre,Châu Thành,Tỉnh Bến Tre
16607966,2017-10-25,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,10000000,550000,10550000,45.0,24,11.0,0.0,7557000.0,0.0,0.0,0,674344,F,51,0,3000000,0,7200000,12000000,3000000,Single,Basic School,Tỉnh Tây Ninh,Dương Minh Châu,Tỉnh Tây Ninh
16558875,2017-10-15,2018-10-26,12,FC UP CAT B NEW- 610,10000000,550000,10550000,47.0,12,12.0,1.0,13556667.0,1.0,1.0,1,1118697,M,27,0,7692000,0,9600000,17000000,4000000,Married,High School,Tỉnh Tiền Giang,Gò Công Đông,Tỉnh Tiền Giang
16450131,2017-10-07,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,25000000,1375000,26375000,35.0,30,4.0,0.0,5373000.0,0.0,0.0,0,1331179,M,49,0,15000000,0,13200000,25000000,3000000,Married,Middle School,Tỉnh Bình Dương,Tân Uyên,Tỉnh Bình Dương
16645939,2017-10-20,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,30000000,1650000,31650000,45.0,18,12.0,1.0,29541000.0,1.0,1.0,1,2449603,M,37,0,9000000,0,30000000,25000000,6500000,Married,Basic School,Tỉnh Tây Ninh,Gò Dầu,Tỉnh Tây Ninh
16893181,2017-10-26,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,20000000,1100000,21100000,35.0,12,11.0,0.0,23342000.0,0.0,0.0,0,2109219,M,27,0,7000000,0,12000000,30000000,5000000,Married,Working Cerfiticate,Tỉnh Quảng Bình,Đồng Hới,Tỉnh Quảng Bình
16470078,2017-10-07,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,20000000,1100000,21100000,44.5,24,12.0,1.0,17250000.0,1.0,1.0,1,1342868,F,53,0,10000000,0,12000000,15000000,3000000,Married,Middle School,Tỉnh Thái Nguyên,Thái Nguyên,Tỉnh Thái Nguyên
16804886,2017-10-25,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,30000000,1650000,31650000,35.0,24,11.0,0.0,20395000.0,0.0,0.0,0,1852114,M,31,0,8000000,0,6000000,30000000,3000000,Single,Middle School,Tỉnh Bến Tre,Châu Thành,Tỉnh Bến Tre
16811762,2017-10-25,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,30000000,0,30000000,35.0,24,11.0,0.0,19431149.0,0.0,0.0,0,1755559,F,25,0,8000000,0,12000000,30000000,6000000,Married,Middle School,Tỉnh Bình Phước,Lộc Ninh,Tỉnh Bình Phước
16779418,2017-10-24,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,20000000,1100000,21100000,44.5,24,12.0,1.0,16260000.0,1.0,1.0,1,1342868,M,27,0,7000000,0,8400000,7000000,700000,Single,Middle School,Tỉnh Bình Dương,Bến Cát,Tỉnh Bình Dương
